,level_0,index,YearStart,QTarget,Latitude,Longitude,Q1,Q2,Q5,Q6,Q8,Q9,Q10,Q11,Q12,Q13,Q15,Q17,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q32,Q33,Q34,Q39,Q43,Q56,Q57,Q58,Q59,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q70,Hispanic,Black,Male,Overall,White,Female
382,444.0,444.0,2017.0,44.2,32.74551,-89.53803,52.2,96.7,63.3,58.8,37.0,30.1,6.7,32.9,67.1,5.3,13.0,56.3,31.1,38.0,54.3,42.6,39.8,32.6,48.1,7.5,38.0,87.8,38.7,82.7,10.0,13.0,76.8,69.9,39.5,4.9,30.3,31.2,33.0,66.8,17.4,24.0,3.4,4.9,24.0,0.0,0.0,0.0,0.0,1.0,0.0
383,328.0,328.0,2017.0,43.0,38.90719,-77.03687,40.9,96.6,60.6,60.9,29.4,24.2,4.7,22.1,77.9,3.9,25.6,50.5,14.3,26.5,42.8,30.3,31.0,36.9,48.1,9.4,26.4,93.1,26.1,74.5,5.1,7.5,75.4,62.9,41.3,3.2,43.6,24.3,22.9,54.0,6.0,10.8,1.7,2.5,14.3,0.0,0.0,0.0,1.0,0.0,0.0
384,231.0,231.0,2021.0,41.8,33.99882,-81.04537,52.6,97.4,60.7,68.2,30.6,29.3,5.1,21.7,78.3,5.6,15.7,42.3,32.9,40.9,51.3,28.2,32.1,30.5,38.8,9.1,36.7,91.4,40.3,84.0,8.2,12.9,71.0,63.1,45.2,5.2,30.1,23.5,32.9,68.2,9.8,15.9,3.2,4.2,16.3,0.0,0.0,0.0,0.0,1.0,0.0
385,86.0,86.0,2021.0,41.8,44.35313,-100.37353,46.7,97.3,60.3,75.0,33.3,34.1,3.4,19.6,80.4,4.7,19.6,38.2,23.9,28.8,45.0,25.1,31.3,19.0,38.3,8.3,33.5,86.3,36.7,78.4,6.0,10.8,70.0,66.3,51.5,3.8,26.6,23.2,38.4,72.2,8.8,13.6,1.9,3.0,15.3,0.0,0.0,0.0,1.0,0.0,0.0
386,213.0,213.0,2021.0,55.4,38.66551,-80.71264,61.0,97.5,68.4,63.7,41.1,36.0,6.7,32.7,67.3,5.5,11.6,46.2,37.4,42.5,57.8,38.5,41.0,35.2,43.3,12.1,43.4,91.4,41.0,82.2,13.1,15.9,76.7,65.1,43.7,5.8,24.9,30.5,40.6,73.5,8.3,22.9,3.7,4.8,22.0,0.0,0.0,0.0,1.0,0.0,0.0
387,362.0,362.0,2017.0,39.7,43.68263,-114.36373,49.3,94.4,55.0,55.2,27.9,26.1,5.1,19.9,80.1,5.1,15.1,49.1,24.4,32.7,49.5,30.1,32.5,23.1,41.0,9.0,29.8,85.9,29.5,69.0,5.0,8.7,71.0,56.9,35.2,3.6,32.7,24.2,29.3,65.9,19.5,15.1,2.5,3.8,14.4,0.0,0.0,0.0,1.0,0.0,0.0
388,552.0,552.0,2017.0,51.1,31.82724,-99.42677,73.1,96.1,84.6,48.1,27.8,39.5,5.6,35.1,64.9,4.5,15.1,57.1,30.6,40.1,56.4,36.5,36.1,49.3,60.9,13.4,47.6,92.0,35.1,81.5,6.1,15.6,91.6,60.3,31.7,4.0,24.4,36.2,38.6,73.9,25.1,24.3,3.2,4.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
389,242.0,242.0,2021.0,40.2,47.06653,-109.42442,51.0,95.4,52.1,66.3,31.8,29.3,5.0,18.2,81.8,3.7,15.4,44.7,30.5,38.6,50.3,26.6,31.7,24.0,39.2,12.9,27.4,88.3,28.9,80.6,6.6,8.7,66.9,55.6,47.9,5.4,36.7,23.2,31.9,60.7,7.0,15.7,3.2,4.2,15.1,0.0,0.0,0.0,0.0,0.0,1.0
390,132.0,132.0,2021.0,43.3,43.23554,-108.10983,49.2,96.1,54.7,60.5,29.3,29.6,5.2,21.6,78.4,5.1,15.9,36.1,24.3,30.2,43.2,24.1,29.3,21.9,28.3,9.7,29.7,86.3,32.0,73.8,6.5,8.8,63.6,57.8,37.7,4.7,29.5,22.9,32.0,69.0,16.7,13.9,2.7,3.7,16.4,0.0,0.0,0.0,1.0,0.0,0.0
391,524.0,524.0,2017.0,35.0,40.79373,-77.8607,55.9,96.6,81.5,50.9,39.4,47.0,6.6,41.3,58.7,4.5,17.0,48.3,26.8,37.6,49.9,45.0,31.7,41.4,53.8,11.0,41.1,92.2,29.3,81.4,5.9,14.7,85.3,67.4,41.4,4.5,25.4,24.7,38.1,72.9,9.9,24.5,3.3,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0
392,523.0,523.0,2017.0,42.9,41.70828,-71.52247,44.8,98.3,64.1,64.6,26.4,31.3,4.8,23.5,76.5,6.0,24.1,49.2,23.6,28.3,52.6,30.1,27.6,24.5,44.0,9.9,35.3,91.7,32.6,76.5,6.2,9.4,73.6,65.6,39.5,4.1,27.9,23.1,31.0,70.7,11.8,16.0,2.7,3.7,17.2,0.0,0.0,1.0,0.0,0.0,0.0
393,109.0,109.0,2021.0,40.9,37.63864,-121.0,48.5,98.6,56.7,67.3,24.1,24.2,4.4,16.7,83.3,4.2,16.2,42.5,28.5,39.8,48.2,19.6,24.0,18.4,29.0,9.9,32.5,93.4,37.5,76.6,6.2,9.2,68.1,66.2,51.7,5.0,36.4,16.2,26.3,60.9,4.7,11.6,3.0,3.3,10.0,0.0,0.0,0.0,0.0,1.0,0.0
394,31.0,31.0,2021.0,41.8,45.25423,-68.98503,55.7,81.1,54.8,72.8,37.9,27.5,4.0,17.8,82.2,3.9,10.5,44.6,35.0,44.5,57.3,25.7,35.0,26.6,37.3,16.1,30.3,71.7,33.9,81.3,9.8,8.6,67.6,64.3,54.7,5.5,36.4,27.4,32.1,60.9,5.6,14.4,3.2,3.9,15.4,0.0,0.0,0.0,0.0,0.0,1.0
395,76.0,76.0,2021.0,55.5,38.66551,-80.71264,54.7,97.4,68.7,64.2,33.9,34.1,6.6,34.2,65.8,5.9,16.5,40.5,33.2,38.4,49.7,38.1,33.5,30.3,41.0,8.7,44.7,88.8,41.4,80.2,11.8,16.2,75.9,65.0,38.8,4.6,22.0,25.5,39.4,76.6,9.9,22.5,3.3,4.4,21.5,0.0,0.0,1.0,0.0,0.0,0.0
396,450.0,450.0,2017.0,46.9,35.46622,-79.15925,51.1,96.2,62.3,66.8,33.2,28.6,5.7,25.1,74.9,4.0,16.2,56.0,27.1,37.6,53.0,35.9,32.4,32.0,51.6,9.1,34.8,92.5,34.8,81.4,9.4,10.0,76.6,64.0,47.1,4.0,33.1,23.3,30.3,65.1,12.4,16.8,2.8,4.3,17.5,0.0,0.0,0.0,0.0,1.0,0.0
397,545.0,545.0,2017.0,46.1,35.68094,-85.77449,55.3,97.8,65.7,54.3,35.1,30.5,6.0,32.2,67.8,4.6,13.1,56.4,30.2,40.0,56.6,42.0,40.5,35.8,53.0,10.0,38.7,92.5,34.5,78.6,9.4,13.1,76.7,69.0,37.8,4.3,29.8,30.6,32.8,68.3,17.7,21.3,3.0,4.5,22.6,0.0,0.0,0.0,1.0,0.0,0.0
398,518.0,518.0,2017.0,43.1,44.56745,-120.15503,49.2,96.5,55.4,55.7,26.3,30.5,5.2,21.7,78.3,4.2,16.0,58.1,26.6,36.9,48.9,32.2,29.7,23.3,47.7,10.8,30.1,89.8,29.7,71.0,5.3,9.6,70.7,57.3,35.8,4.6,33.3,21.4,29.4,64.5,12.2,17.5,3.0,4.5,16.1,0.0,0.0,0.0,1.0,0.0,0.0
399,12.0,12.0,2021.0,52.6,32.84057,-86.63186,60.5,96.9,81.5,64.1,37.5,40.2,5.5,38.0,62.0,4.6,12.8,47.0,30.6,34.9,57.4,45.5,47.2,56.8,44.3,10.7,48.4,91.8,34.8,84.8,8.1,18.9,91.4,63.0,34.7,5.6,22.1,35.0,49.6,76.2,14.2,23.5,3.1,3.8,17.2,0.0,1.0,0.0,0.0,0.0,0.0
400,549.0,549.0,2017.0,39.8,44.35313,-100.37353,45.0,97.5,53.6,65.2,32.7,27.9,4.9,20.0,80.0,3.2,10.8,51.3,26.1,39.6,48.9,32.2,33.9,27.3,49.0,8.2,27.5,90.4,24.8,83.0,4.7,10.2,67.6,53.4,54.6,3.7,36.8,21.9,29.5,60.9,11.7,14.0,2.1,3.9,16.5,0.0,0.0,0.0,0.0,0.0,1.0
401,72.0,72.0,2021.0,45.1,34.86597,-111.76381,52.3,97.1,55.9,65.0,30.3,29.3,5.1,23.1,76.9,4.1,11.4,44.4,27.5,36.1,47.8,32.1,33.9,35.5,38.9,12.2,27.9,91.8,35.4,78.6,6.4,10.9,66.6,63.5,43.7,5.5,34.3,25.9,31.6,63.0,11.1,17.3,3.3,4.1,10.9,0.0,0.0,0.0,0.0,0.0,1.0
402,59.0,59.0,2021.0,49.4,42.827,-75.54397,45.2,96.5,75.1,46.9,42.4,34.3,5.5,26.8,73.2,4.3,11.8,42.0,21.4,27.9,44.4,31.0,38.3,43.7,44.7,11.2,37.9,92.0,33.2,79.5,4.2,13.7,77.5,65.4,34.6,3.7,25.2,31.1,36.8,73.0,6.1,16.7,2.6,3.3,11.4,0.0,1.0,0.0,0.0,0.0,0.0
403,363.0,363.0,2017.0,39.6,43.68263,-114.36373,55.2,95.5,54.9,56.1,28.4,25.7,4.6,17.4,82.6,4.3,11.3,51.4,28.8,38.7,54.6,29.1,31.4,26.5,45.2,11.5,26.5,88.0,27.3,75.0,5.2,9.2,67.9,58.0,38.8,4.1,39.2,22.4,28.2,58.6,19.0,14.9,2.7,4.0,13.1,0.0,0.0,0.0,0.0,0.0,1.0
404,402.0,402.0,2017.0,42.4,42.27687,-72.08269,36.5,86.0,68.3,51.4,35.5,37.96666666666666,7.7,49.3,50.7,5.133333333333334,10.7,38.6,18.2,35.8,45.1,34.2,39.3,35.03333333333333,51.03333333333333,8.866666666666667,33.3,91.6,29.2,80.1,8.166666666666666,9.3,82.0,71.9,41.5,4.1,31.2,26.0,30.6,67.6,10.6,17.7,2.3,3.0,15.5,0.0,1.0,0.0,0.0,0.0,0.0
405,278.0,278.0,2021.0,51.9,31.31266,-92.44568,59.0,97.7,68.9,64.7,45.1,36.6,6.2,32.8,67.2,4.0,13.3,50.3,32.6,39.9,56.7,39.7,42.2,44.9,42.3,12.3,39.1,93.8,36.6,84.8,8.9,13.9,78.0,66.9,42.6,6.5,27.7,32.8,41.2,69.8,4.8,21.1,3.7,4.7,17.4,0.0,0.0,0.0,0.0,0.0,1.0
406,336.0,336.0,2017.0,45.0,37.63864,-121.0,42.3,97.7,61.8,64.2,27.4,31.0,5.7,42.9,57.1,3.4,19.9,49.9,12.4,18.4,27.3,49.0,33.5,45.2,54.7,5.8,24.7,90.3,26.7,63.9,2.6,12.1,60.9,60.4,34.7,3.2,27.0,27.0,31.7,71.8,24.0,26.3,2.2,3.7,10.7,1.0,0.0,0.0,0.0,0.0,0.0
407,66.0,66.0,2021.0,46.2,39.49324,-117.07184,52.3,96.9,62.2,65.1,29.2,26.5,6.2,23.5,76.5,5.0,12.1,46.2,32.2,35.6,56.5,29.7,30.2,28.4,44.1,10.8,35.9,90.8,40.6,79.7,9.3,10.8,75.3,61.7,43.5,5.5,32.2,20.7,31.0,65.7,7.0,15.9,4.0,4.8,15.7,0.0,0.0,0.0,0.0,1.0,0.0
408,168.0,168.0,2021.0,37.0,41.56266,-72.64984,50.7,97.3,56.5,73.6,26.4,26.6,3.6,16.3,83.7,4.3,14.6,35.1,28.6,40.5,47.1,19.7,25.3,21.7,29.9,9.6,33.4,94.3,37.2,81.6,6.1,10.2,71.4,58.6,57.0,4.1,33.1,18.4,28.8,64.4,2.7,10.4,2.1,2.9,11.2,0.0,0.0,0.0,0.0,1.0,0.0
409,448.0,448.0,2017.0,52.0,32.74551,-89.53803,59.2,96.9,80.8,44.0,38.6,42.0,6.6,42.8,57.2,4.2,10.9,63.7,27.0,34.8,55.9,50.5,48.4,57.9,61.4,8.9,46.0,91.6,33.9,82.7,5.3,15.9,83.6,69.0,29.0,4.7,23.0,36.2,45.8,75.5,25.8,26.4,3.5,5.1,19.4,0.0,1.0,0.0,0.0,0.0,0.0
410,521.0,521.0,2017.0,51.2,35.47203,-97.52107,47.5,96.3,83.3,59.0,47.5,29.6,6.5,34.2,65.8,4.666666666666667,14.3,57.3,23.3,25.1,41.8,45.6,43.5,47.4,50.0,11.4,40.9,82.6,25.8,78.8,9.2,12.2,87.6,39.2,42.2,5.1,25.2,32.3,36.5,74.7,16.8,25.5,3.0,4.2,18.8,0.0,1.0,0.0,0.0,0.0,0.0
411,52.0,52.0,2021.0,39.7,42.27687,-72.08269,51.6,97.3,59.1,74.7,27.6,26.1,4.1,20.2,79.8,4.1,16.2,39.7,24.7,33.8,46.3,25.4,28.7,25.9,35.4,11.7,29.9,91.6,35.7,77.2,5.9,8.9,67.6,64.5,57.2,4.3,36.7,21.1,27.4,61.2,3.4,12.2,2.4,2.9,10.6,0.0,0.0,0.0,1.0,0.0,0.0
412,3.0,3.0,2021.0,35.0,39.29058,-76.60926,45.3,97.6,64.1,71.9,24.7,28.4,3.8,20.8,79.2,4.4,16.3,34.6,20.2,27.8,40.9,23.9,24.9,22.2,28.7,5.9,35.3,91.2,37.4,76.7,3.7,11.7,71.4,61.8,45.9,3.5,27.9,18.4,33.3,71.2,10.7,12.9,2.0,2.7,11.8,0.0,0.0,1.0,0.0,0.0,0.0
413,566.0,566.0,2017.0,42.5,37.54268,-78.45789,56.4,96.1,61.6,63.0,35.6,26.9,5.4,25.4,74.6,3.4,11.9,53.7,28.3,39.0,57.4,34.4,38.6,33.6,44.1,11.9,30.0,92.7,30.3,81.7,7.7,10.3,70.7,64.7,48.4,4.3,36.3,27.2,31.6,61.2,12.4,17.5,2.7,4.0,14.4,0.0,0.0,0.0,0.0,0.0,1.0
414,462.0,462.0,2017.0,55.0,40.13057,-74.27369,51.6,97.5,67.1,64.6,45.8,30.6,6.0,50.2,49.8,3.5,19.8,65.3,18.3,31.3,45.1,63.3,55.4,50.7,63.5,8.6,27.4,93.6,29.1,66.3,5.5,12.7,67.8,54.2,35.5,3.9,31.5,36.9,32.6,67.7,31.6,29.5,3.0,4.3,13.8,1.0,0.0,0.0,0.0,0.0,0.0
415,378.0,378.0,2017.0,40.7,37.64597,-84.77497,52.3,99.7,94.7,61.6,38.8,25.6,5.4,30.9,69.1,6.3,11.5,48.5,24.3,22.1,50.7,51.2,44.5,56.4,64.4,15.9,48.4,92.8,26.1,82.6,8.4,11.4,91.0,63.7,39.1,4.9,28.1,39.0,36.0,71.3,14.1,22.0,2.2,4.4,21.4,0.0,1.0,0.0,0.0,0.0,0.0
416,39.0,39.0,2021.0,32.0,44.39319,-89.81637,57.8,93.5,58.1,73.2,30.8,31.3,4.5,16.8,83.2,3.9,17.9,43.9,31.8,40.3,56.5,24.7,32.8,27.8,37.5,14.1,29.8,90.8,34.2,84.1,5.7,8.7,71.5,63.6,55.7,5.7,34.3,22.9,34.5,63.5,4.2,14.6,3.1,3.7,12.3,0.0,0.0,0.0,0.0,0.0,1.0
417,516.0,516.0,2017.0,53.2,35.47203,-97.52107,51.5,97.6,66.6,68.5,39.3,31.8,6.2,28.6,71.4,4.7,13.4,56.4,27.7,35.7,52.5,40.2,41.3,32.6,50.0,9.6,37.8,86.7,34.7,77.8,8.6,12.8,77.3,67.1,43.6,4.7,28.0,32.3,36.5,70.6,18.6,21.5,3.2,4.6,20.2,0.0,0.0,0.0,1.0,0.0,0.0
418,272.0,272.0,2021.0,41.9,39.76691,-86.14996,54.1,97.4,62.8,68.1,35.1,32.7,4.9,22.1,77.9,4.4,15.4,41.1,30.3,38.4,53.0,29.7,35.7,26.6,42.2,9.9,35.9,90.0,37.9,81.8,8.7,12.0,75.0,64.0,46.3,4.9,28.7,25.0,35.4,69.6,6.5,16.1,2.8,3.8,17.4,0.0,0.0,0.0,0.0,1.0,0.0
419,282.0,282.0,2021.0,48.1,34.52088,-106.24058,46.9,95.5,55.4,66.8,29.8,26.8,5.0,26.2,73.8,4.8,13.2,49.2,25.2,29.4,37.5,33.4,30.4,37.4,43.9,10.6,32.9,85.1,35.9,75.1,5.6,13.2,68.9,63.2,44.8,4.5,28.0,23.0,34.6,70.0,10.0,19.1,3.1,3.6,13.3,0.0,0.0,0.0,1.0,0.0,0.0
420,325.0,325.0,2017.0,51.3,38.84384,-106.13361,47.1,98.0,55.1,62.7,28.6,28.0,7.2,41.3,58.7,4.1,18.4,56.1,14.2,21.5,34.5,48.3,34.4,37.0,52.0,7.2,22.6,88.8,22.1,70.5,2.8,10.0,65.4,52.0,41.3,3.8,28.9,27.9,27.7,68.7,33.2,24.3,2.0,3.9,16.4,1.0,0.0,0.0,0.0,0.0,0.0
421,37.0,37.0,2021.0,38.4,40.13057,-74.27369,53.0,97.8,56.4,69.8,35.8,27.8,4.5,21.7,78.3,3.8,11.0,42.1,27.1,36.5,50.1,26.4,37.6,34.3,38.2,12.0,28.2,94.1,34.8,85.9,6.3,9.6,69.5,60.9,51.3,4.8,38.4,26.8,27.5,59.7,9.2,14.8,2.6,3.4,9.4,0.0,0.0,0.0,0.0,0.0,1.0
422,221.0,221.0,2021.0,37.9,21.30485,-157.85775,37.7,96.0,51.7,65.6,25.4,16.6,3.7,18.6,81.4,4.9,16.6,35.5,20.4,25.2,33.1,24.1,25.8,23.0,36.5,8.1,29.8,85.7,34.9,79.5,3.5,9.5,74.7,64.7,47.3,3.5,37.3,20.0,25.0,60.3,3.4,12.2,2.0,2.6,10.1,0.0,0.0,0.0,1.0,0.0,0.0
423,353.0,353.0,2017.0,43.6,39.00883,-75.57774,39.5,98.6,63.7,64.4,34.7,35.4,5.9,25.3,74.7,5.1,18.1,49.7,21.3,29.6,36.7,34.0,33.1,30.6,48.3,8.1,37.0,93.1,35.1,73.1,7.7,12.1,68.6,62.7,42.2,3.7,25.6,28.0,32.3,73.2,13.6,18.0,2.5,3.7,17.9,0.0,0.0,1.0,0.0,0.0,0.0
424,200.0,200.0,2021.0,42.6,42.27687,-72.08269,57.4,97.5,57.7,74.1,32.9,27.4,4.3,20.4,79.6,3.7,13.1,42.5,29.0,39.4,50.7,27.3,31.7,28.4,37.1,15.4,27.5,92.1,33.1,80.2,6.7,8.7,65.3,61.7,59.8,5.1,41.6,23.5,27.1,55.9,2.2,12.8,2.9,3.2,9.8,0.0,0.0,0.0,0.0,0.0,1.0
425,565.0,565.0,2017.0,37.8,43.62538,-72.51764,54.3,97.6,56.2,61.1,29.0,27.0,4.9,17.9,82.1,3.5,13.0,48.9,30.7,43.3,62.1,29.9,27.4,24.6,38.1,14.9,28.1,91.5,25.3,78.4,7.1,6.8,69.0,56.1,44.1,4.8,40.9,21.6,27.2,56.8,4.9,13.9,2.8,4.0,14.7,0.0,0.0,0.0,0.0,0.0,1.0
426,314.0,314.0,2017.0,51.2,32.84057,-86.63186,63.2,96.6,68.0,58.5,46.1,28.9,6.9,34.5,65.5,3.1,8.0,57.8,36.7,44.9,63.9,44.0,48.8,43.0,57.4,12.6,40.7,93.4,34.0,84.6,11.2,14.4,79.2,64.9,42.4,5.3,30.8,35.8,37.4,67.6,15.7,23.9,3.7,5.3,18.7,0.0,0.0,0.0,0.0,0.0,1.0
427,380.0,380.0,2017.0,38.2,39.76691,-86.14996,52.3,97.0,62.4,55.3,34.5,33.0,5.1,24.8,75.2,4.9,16.4,51.2,30.3,40.4,53.6,38.2,39.2,27.0,47.2,9.7,35.5,88.7,34.5,78.3,9.1,11.7,72.1,64.2,38.8,4.6,30.5,28.9,33.3,67.8,9.7,19.7,2.9,4.3,22.3,0.0,0.0,0.0,0.0,1.0,0.0
428,154.0,154.0,2021.0,37.6,41.70828,-71.52247,58.2,98.5,59.9,79.1,28.0,24.9,4.6,16.5,83.5,3.7,18.5,33.2,32.5,38.7,55.0,21.1,28.9,25.1,32.8,13.0,34.8,94.7,35.2,82.6,6.6,9.9,69.9,62.6,60.9,4.7,33.2,20.3,28.7,65.4,3.1,12.0,2.8,3.6,12.4,0.0,0.0,0.0,0.0,1.0,0.0
429,318.0,318.0,2017.0,41.5,34.86597,-111.76381,47.8,96.9,57.4,55.0,31.2,25.5,5.4,22.7,77.3,4.2,15.2,54.6,24.3,31.3,47.1,36.4,34.4,30.1,46.0,9.8,30.7,90.1,32.0,74.8,6.3,10.4,68.6,60.3,36.4,3.9,32.9,25.0,29.5,64.8,15.6,19.2,2.8,4.2,15.6,0.0,0.0,0.0,1.0,0.0,0.0
430,220.0,220.0,2021.0,47.0,31.82724,-99.42677,51.8,97.8,59.3,67.3,35.4,31.1,4.9,27.2,72.8,3.7,12.0,44.1,24.9,33.2,48.5,35.2,36.0,37.4,45.0,11.2,29.2,91.3,36.4,83.2,6.8,10.3,66.2,65.6,42.0,5.1,32.6,27.1,36.6,65.4,22.7,19.0,3.0,3.6,10.0,0.0,0.0,0.0,0.0,0.0,1.0
431,48.0,48.0,2021.0,55.3,38.66551,-80.71264,66.3,97.6,68.2,63.4,47.2,37.7,6.8,31.3,68.7,4.6,7.0,50.5,41.4,46.6,65.9,38.7,46.8,38.9,45.3,15.3,42.1,93.8,40.7,84.1,14.4,15.5,77.6,65.1,48.5,6.9,28.0,35.4,41.8,70.3,6.6,23.3,4.1,5.2,22.5,0.0,0.0,0.0,0.0,0.0,1.0
432,22.0,22.0,2021.0,40.9,39.76691,-86.14996,48.4,97.6,66.6,67.6,32.5,33.9,5.1,23.4,76.6,5.3,19.3,35.4,23.3,31.9,45.4,29.6,32.5,23.5,43.5,6.7,37.2,85.9,37.6,78.3,7.4,12.9,78.2,62.8,39.3,3.8,25.3,24.3,34.4,73.4,11.2,15.6,2.2,3.3,18.3,0.0,0.0,1.0,0.0,0.0,0.0
433,283.0,283.0,2021.0,48.6,37.63864,-121.0,46.6,96.9,58.1,54.1,29.6,33.1,6.2,40.4,59.6,3.9,16.6,41.4,14.1,17.3,29.7,44.1,29.7,44.4,52.1,7.8,22.8,89.5,30.2,63.0,3.8,13.4,58.8,59.5,33.4,3.9,23.5,26.4,35.7,75.4,18.7,22.8,2.8,3.3,7.7,1.0,0.0,0.0,0.0,0.0,0.0
434,457.0,457.0,2017.0,49.2,32.74551,-89.53803,59.7,97.3,67.3,56.3,41.1,34.0,7.1,35.2,64.8,3.6,7.9,63.1,33.0,41.7,63.2,47.3,47.3,44.2,58.9,10.8,40.0,90.6,36.6,86.8,10.1,14.4,82.0,74.6,37.9,5.7,30.9,36.6,38.8,65.7,20.3,26.6,3.9,5.5,22.1,0.0,0.0,0.0,0.0,0.0,1.0
435,10.0,10.0,2021.0,44.1,38.34774,-98.20078,52.0,97.4,61.4,70.1,32.6,31.3,4.1,20.3,79.7,4.8,17.7,40.3,26.7,33.9,48.1,26.8,33.6,26.4,36.4,10.6,34.3,87.7,38.8,79.6,6.4,11.1,70.2,65.4,46.8,4.8,28.1,23.6,36.0,70.5,11.3,14.7,2.5,3.3,15.6,0.0,0.0,0.0,1.0,0.0,0.0
436,510.0,510.0,2017.0,34.0,42.827,-75.54397,40.6,96.8,56.4,58.2,26.7,26.4,4.7,24.4,75.6,4.6,22.1,51.5,18.0,28.7,33.2,33.6,31.9,25.8,44.6,6.5,31.6,91.4,32.9,70.4,5.1,10.8,63.9,58.3,36.7,3.5,30.1,24.3,26.1,68.4,14.0,16.4,2.2,3.2,17.5,0.0,0.0,1.0,0.0,0.0,0.0
437,557.0,557.0,2017.0,42.0,39.3607,-111.58713,40.4,95.5,56.7,58.6,24.1,27.2,4.4,20.7,79.3,4.9,14.8,46.4,16.4,26.2,36.4,28.6,25.6,18.2,37.8,6.4,27.8,83.4,27.4,63.0,3.8,7.5,70.7,61.3,35.2,3.0,30.7,21.2,26.1,67.7,15.5,13.2,1.8,3.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0
438,46.0,46.0,2021.0,57.1,37.64597,-84.77497,62.8,96.5,64.8,64.8,41.2,35.7,7.0,35.0,65.0,3.5,9.0,52.8,36.9,44.4,64.9,40.8,42.4,38.9,50.2,14.9,37.7,91.4,37.1,83.6,12.0,13.3,78.4,67.7,44.8,6.5,28.7,32.3,40.9,68.8,4.2,23.7,4.3,5.3,19.2,0.0,0.0,0.0,0.0,0.0,1.0
439,386.0,386.0,2017.0,35.5,40.48501,-88.99771,52.7,97.6,60.2,54.9,30.1,31.1,5.1,19.9,80.1,3.8,21.3,46.9,29.0,41.1,55.4,29.0,30.9,21.1,37.6,8.5,33.7,91.5,34.2,78.4,7.7,10.2,69.3,64.4,39.8,3.7,32.8,22.4,31.0,65.8,7.2,15.2,2.4,4.0,15.9,0.0,0.0,0.0,0.0,1.0,0.0
440,38.0,38.0,2021.0,36.0,43.65595,-71.50036,53.1,97.4,54.8,75.2,26.7,26.4,3.7,15.8,84.2,4.5,14.2,38.7,29.2,37.8,52.0,22.4,28.0,22.1,32.3,12.8,31.6,92.1,34.2,78.1,7.3,8.8,68.3,67.0,54.5,4.4,31.3,19.5,31.0,67.1,5.6,11.6,2.5,3.1,12.4,0.0,0.0,0.0,0.0,1.0,0.0
441,331.0,331.0,2017.0,34.4,38.84384,-106.13361,44.2,97.2,53.7,66.4,19.5,22.0,4.3,19.2,80.8,4.8,23.3,43.9,18.6,29.0,39.5,25.9,22.3,15.9,39.4,7.6,29.0,89.4,29.8,63.5,4.1,7.4,67.5,61.3,39.8,3.3,33.1,18.2,21.5,65.4,14.4,13.9,2.2,3.1,16.6,0.0,0.0,1.0,0.0,0.0,0.0
442,511.0,511.0,2017.0,43.1,40.06021,-82.40426,55.0,96.4,60.0,63.0,37.7,30.9,5.5,25.5,74.5,5.1,18.9,50.1,29.1,37.7,54.6,34.9,38.2,29.5,44.0,9.9,34.7,90.3,31.4,77.9,8.3,11.3,72.8,63.5,40.8,4.4,30.3,29.6,33.8,68.0,9.6,18.9,2.8,4.2,21.1,0.0,0.0,0.0,1.0,0.0,0.0
443,285.0,285.0,2021.0,40.3,38.90719,-77.03687,50.2,98.9,63.1,72.6,29.8,27.0,3.7,21.4,78.6,4.0,18.8,42.7,20.7,32.6,44.1,30.8,28.2,36.2,34.4,14.8,26.3,94.3,29.3,79.4,5.1,7.8,73.6,46.9,54.3,5.3,43.7,17.1,28.5,54.6,2.8,15.3,2.8,2.8,8.6,0.0,0.0,0.0,0.0,0.0,1.0
444,374.0,374.0,2017.0,37.9,21.30485,-157.85775,38.6,96.1,54.4,56.2,24.1,19.3,4.4,22.5,77.5,5.4,26.1,42.0,18.7,26.7,38.4,26.1,23.3,19.6,41.7,6.6,32.0,86.9,32.5,69.5,3.5,10.3,70.5,58.8,40.0,3.0,31.9,18.8,25.1,66.7,9.3,15.0,2.2,3.4,16.1,0.0,0.0,1.0,0.0,0.0,0.0
445,482.0,482.0,2017.0,41.7,41.64104,-99.36572,50.8,96.0,59.3,65.8,30.5,31.8,4.4,20.6,79.4,4.1,21.6,44.9,26.1,34.1,52.7,26.7,31.7,17.5,36.9,8.4,31.2,90.3,32.1,79.8,5.9,10.0,64.1,58.1,48.1,3.4,29.6,24.0,32.2,68.8,10.0,13.1,2.1,3.3,14.9,0.0,0.0,0.0,0.0,1.0,0.0
446,463.0,463.0,2017.0,36.1,47.47532,-100.11842,48.2,96.7,60.1,60.2,35.5,32.4,4.6,23.2,76.8,4.0,23.4,45.5,24.8,32.7,50.2,27.6,33.3,17.2,37.3,8.4,30.6,88.2,31.1,80.3,4.9,9.0,70.2,64.6,42.3,3.1,28.9,27.3,32.8,69.7,8.6,14.3,1.9,3.2,16.8,0.0,0.0,0.0,0.0,1.0,0.0
